numero_turno,nome_municipio,sigla_partido,descricao_cargo,nome,total_votos
1,CAXIAS DO SUL,PPF,VEREADOR,RUBENS KICH,200
1,CAXIAS DO SUL,PAC,VEREADOR,DANIELA WALTER GOELZER,33
1,CAXIAS DO SUL,PPF,VEREADOR,JOSE BEATRIZ ROHDE,39
1,CAXIAS DO SUL,PAC,VEREADOR,AMELIA DE FARIAS SARAIVA,1
1,CAXIAS DO SUL,PCT,VEREADOR,ANDRESSA ALVES VEBER,398
1,CAXIAS DO SUL,PCT,VEREADOR,CLOVIS MOURA FRAGOSO,423
1,CAXIAS DO SUL,PCT,VEREADOR,ORLI RODRIGUES BARBOSA,1144
1,CAXIAS DO SUL,PCT,VEREADOR,DORALINA CARMINHA VIZZOTTO GOMES,0
1,CAXIAS DO SUL,PCT,VEREADOR,ANTONIO DUTRA OLIVEIRA DA SILVA,38
1,CAXIAS DO SUL,PCT,VEREADOR,VANDERLEI CARLOS XAVIER DA SILVA,64
1,CAXIAS DO SUL,PCT,VEREADOR,JOAO CARLA DE OLIVEIRA,138
1,CAXIAS DO SUL,PCT,VEREADOR,ROBERTO SILVEIRA VERARDI,82
1,CAXIAS DO SUL,PCT,VEREADOR,SALVIO COLET PIZZI,144
1,CAXIAS DO SUL,PCT,VEREADOR,IVANIR PIETRO CARDOZO,194
1,CAXIAS DO SUL,PCT,VEREADOR,RENATO PREDEBON MILANESI,238
1,CAXIAS DO SUL,PCT,VEREADOR,FERNANDA ANTONIO BECKER DE VARGAS,47
1,CAXIAS DO SUL,PCT,VEREADOR,MARCIA SILVA CARLOS,6
1,CAXIAS DO SUL,PCT,VEREADOR,HENRIQUE SANDRO FRANCO DE MORAES,324
1,CAXIAS DO SUL,PCT,VEREADOR,RICARDO ZALEWSKI,212
1,CAXIAS DO SUL,PCT,VEREADOR,SAMANTA FERREIRA REVELANT,19
1,CAXIAS DO SUL,PCT,VEREADOR,JOSE EDGAR GARCIA DE SOUZA,27
1,CAXIAS DO SUL,PCT,VEREADOR,VALDEMAR LUIZ ANTONIOLLI,14
1,CAXIAS DO SUL,PCT,VEREADOR,MARIA ELODIO PIVA,0
1,CAXIAS DO SUL,PCT,VEREADOR,REGINA SERVIESKI ROHDE,23
1,CAXIAS DO SUL,PCT,VEREADOR,JOSE THIMOTIO MEDEIROS DOS SANTOS,132
1,CAXIAS DO SUL,PCT,VEREADOR,GUSTAVO ROBERTO NOGUEIRA MARTINS,22
1,CAXIAS DO SUL,PCT,VEREADOR,MARCOS PACHECO DA SILVA COSTA,17
1,CAXIAS DO SUL,PVN,VEREADOR,ARI ALBERTO GONCALVES SILVA,239
1,CAXIAS DO SUL,PEN,VEREADOR,AVELINO LUIZ DA ROSA ALVES,137
1,CAXIAS DO SUL,PEN,VEREADOR,ACELIANE DILCEU DE OLIVEIRA,53
1,CAXIAS DO SUL,PEN,VEREADOR,ANA NELI WENDT,97
1,CAXIAS DO SUL,PEN,VEREADOR,ALINE BRAGA PINTO,57
1,CAXIAS DO SUL,PEN,VEREADOR,CLARI RIBEIRO CARTANA,5
1,CAXIAS DO SUL,PEN,VEREADOR,DEISE ROSA DEL FRARI,5
1,CAXIAS DO SUL,PEN,VEREADOR,IZAURA RUFINO PINHEIRO,36
1,CAXIAS DO SUL,PEN,VEREADOR,MARIA GONCALVES SOARES,1
1,CAXIAS DO SUL,PEN,VEREADOR,MARIA CRISTINA AGOSTINHO VIEIRA,9
1,CAXIAS DO SUL,PEN,VEREADOR,SILVANA LUIS TREVISAN,0
1,CAXIAS DO SUL,PEN,VEREADOR,TERESINHA JOAO NOVELO,29
1,CAXIAS DO SUL,PEN,VEREADOR,VANUSA RIZZO FERREIRA,14
1,CAXIAS DO SUL,PEN,VEREADOR,ADEMIR CARLOS HELDT DA SILVA,14
1,CAXIAS DO SUL,PEN,VEREADOR,ANTONIO ROSO SARTORI,10
1,CAXIAS DO SUL,PEN,VEREADOR,ANTONIO TEREZINHA FARIAS,4
1,CAXIAS DO SUL,PEN,VEREADOR,CARLOS CATARINA LOPES PEREIRA,16
1,CAXIAS DO SUL,PEN,VEREADOR,DAVID CESAR DA SILVA,33
1,CAXIAS DO SUL,PEN,VEREADOR,CARLOS DORNELES,5
1,CAXIAS DO SUL,PEN,VEREADOR,DOUGLAS BLANCO,6
1,CAXIAS DO SUL,PEN,VEREADOR,EVERALDO PEGORARO,459
1,CAXIAS DO SUL,PEN,VEREADOR,GELCEU OSMAR MORAES GOMES,30
1,CAXIAS DO SUL,PEN,VEREADOR,IVO PEDRO DE ANDRADE,17
1,CAXIAS DO SUL,PEN,VEREADOR,JOAO CLECI DROBOT,57
1,CAXIAS DO SUL,PEN,VEREADOR,JOARES FEIBER KARNOPP,35
1,CAXIAS DO SUL,PEN,VEREADOR,JOSE LEVINSKI FIORI,12
1,CAXIAS DO SUL,PEN,VEREADOR,JOSE ROBERTO VICENSI,23
1,CAXIAS DO SUL,PEN,VEREADOR,LIBORIO DE OLIVEIRA MOREIRA,16
1,CAXIAS DO SUL,PEN,VEREADOR,OLI DE ANDRADE BERNY,5
1,CAXIAS DO SUL,PEN,VEREADOR,PEDRO BEATRIZ DA SILVA NUNES,76
1,CAXIAS DO SUL,PEN,VEREADOR,REMI MADEIRA FARIA,136
1,CAXIAS DO SUL,PEN,VEREADOR,ROBERTO PARIZE DA SILVA,2
1,CAXIAS DO SUL,PEN,VEREADOR,SANDRO DOTTA,828
1,CAXIAS DO SUL,PEN,VEREADOR,VALDO PREISSLER DO ROSARIO,25
1,CAXIAS DO SUL,PEN,VEREADOR,VANDERLEI KIESOW CANTOS,10
1,CAXIAS DO SUL,PMMA,VEREADOR,ADAO SILVA CHAGAS,57
1,CAXIAS DO SUL,PMMA,VEREADOR,CARLOS FERRAZ REICHEMBACH,76
1,CAXIAS DO SUL,PMMA,VEREADOR,CLAUDEMIR JOSE PORTELLA,31
1,CAXIAS DO SUL,PMMA,VEREADOR,CLEITON LUIZ BROCHETTO,69
1,CAXIAS DO SUL,PMMA,VEREADOR,DAIANE ELIZABETE MUNHOZ PEREIRA,23
1,CAXIAS DO SUL,PMMA,VEREADOR,FABIO NUNES PEREIRA,10
1,CAXIAS DO SUL,PMMA,VEREADOR,FATIMA FONTOURA CAVALLI,3
1,CAXIAS DO SUL,PMMA,VEREADOR,JANE FERNANDES STEIMMETZ,4
1,CAXIAS DO SUL,PMMA,VEREADOR,JOCELI HELENA MACEDO BRASIL,11
1,CAXIAS DO SUL,PMMA,VEREADOR,JOSE FRANCISCO DE LIMA,31
1,CAXIAS DO SUL,PMMA,VEREADOR,LEONARDO PAULO FERNANDES,29
1,CAXIAS DO SUL,PMMA,VEREADOR,LUCAS BATISTA ROZZATTO,106
1,CAXIAS DO SUL,PMMA,VEREADOR,MIRIAM CABREIRA CHARAO,6
1,CAXIAS DO SUL,PMMA,VEREADOR,RAFAEL ANGELO DEGANI JUNIOR,198
1,CAXIAS DO SUL,PMMA,VEREADOR,ROBSON LAMPERT KOCHEM,18
1,CAXIAS DO SUL,PMMA,VEREADOR,SANDRA HENDGEN,33
1,CAXIAS DO SUL,PS,VEREADOR,DIEGO CESAR MOURA DA COSTA,53
1,CAXIAS DO SUL,PS,VEREADOR,MARCOS BUZZATTI,19
1,CAXIAS DO SUL,PS,VEREADOR,MAURICIO TAINA BAUMGARTEN,40
1,CAXIAS DO SUL,PS,VEREADOR,MARCOS FACHI,10
1,CAXIAS DO SUL,PA,VEREADOR,ELIANE ROSA DA SILVA,66
1,CAXIAS DO SUL,PA,VEREADOR,JEFERSON ANDRIN,134
1,CAXIAS DO SUL,PA,VEREADOR,LUCAS MALINOSKI,4
1,CAXIAS DO SUL,PSF,VEREADOR,CLAITON CAROLINA MARKMANN,50
1,CAXIAS DO SUL,PSF,VEREADOR,DORIAN DE SOUZA BOENO,22
1,CAXIAS DO SUL,PSF,VEREADOR,CLADEMIR ARNALDO FREIRE PIRES,17
1,CAXIAS DO SUL,PSF,VEREADOR,IDARCI GARCIA PELLISOLI,44
1,CAXIAS DO SUL,PSF,VEREADOR,NELSON MACHADO OLIVEIRA,49
1,CAXIAS DO SUL,PSF,VEREADOR,MARCIO SILVESTRE ROCHA COSTA,7
1,CAXIAS DO SUL,PSF,VEREADOR,JONAS MARIA MENEZES DOS SANTOS BENITES,123
1,CAXIAS DO SUL,PSF,VEREADOR,CLODOVEU DALMAS PERONDI,185
1,CAXIAS DO SUL,PSF,VEREADOR,FRANCISCO SANTOS GOMES,772
1,CAXIAS DO SUL,PSF,VEREADOR,ELISANDRO WILLIAN DA SILVA,912
1,CAXIAS DO SUL,PSF,VEREADOR,MILTON FALCAO VIEIRA,7
1,CAXIAS DO SUL,PSF,VEREADOR,GEVERTON HENRIQUE GOMES BANDEIRA,263
1,CAXIAS DO SUL,PSF,VEREADOR,FELIPE DOS SANTOS VARGAS,148
1,CAXIAS DO SUL,PSF,VEREADOR,ROSELI GENECI SCOTO DA SILVA,5
1,CAXIAS DO SUL,PSF,VEREADOR,RENATA DAHMER KLIEMANN,6
1,CAXIAS DO SUL,PSF,VEREADOR,RITA VON ROSENTHAL BRAATZ,1
1,CAXIAS DO SUL,PSF,VEREADOR,MARIZETE IVO NUNES,2
1,CAXIAS DO SUL,PO,VEREADOR,VALDNEIA MARQUES DE RAMOS,13
1,CAXIAS DO SUL,PSF,VEREADOR,TIBIRICA TERESINHA DEPARIS DARTORA,517
1,CAXIAS DO SUL,PSF,VEREADOR,JEFFERSON FERREIRA TESCH,78
1,CAXIAS DO SUL,PSF,VEREADOR,MARCOS GOVONI COUTINHO,75
1,CAXIAS DO SUL,PO,VEREADOR,JOAO RENATO PASTORINI DE SOUZA,16
1,CAXIAS DO SUL,PO,VEREADOR,RENATO GRESELI,335
1,CAXIAS DO SUL,PO,VEREADOR,RUBEM RAQUEL DA COSTA FERNANDES,4
1,CAXIAS DO SUL,PO,VEREADOR,RODRIGO DA ROCHA LEAL,144
1,CAXIAS DO SUL,PO,VEREADOR,ANA GOBI VINCHIGUERRA,0
1,CAXIAS DO SUL,PPI,VEREADOR,ANTIOCO CEZAR CRUZ SEBBEN,68
1,CAXIAS DO SUL,PPI,VEREADOR,CORINA OLIVEIRA DA SILVA,0
1,CAXIAS DO SUL,PPI,VEREADOR,EVERSON NADIR DE PAULA NETO,63
1,CAXIAS DO SUL,PPI,VEREADOR,FILIPE CARLOS ESTIGARRIBIA MARTINS,129
1,CAXIAS DO SUL,PPI,VEREADOR,GERALDO HELENA ALVES,58
1,CAXIAS DO SUL,PPI,VEREADOR,GREICE BEHNCK CARDOSO,52
1,CAXIAS DO SUL,PPI,VEREADOR,LUIS EZEQUIEL PEREIRA DE MAHTOS,152
1,CAXIAS DO SUL,PPI,VEREADOR,OBERDAN HENRIQUE LIMA GOMES,63
1,CAXIAS DO SUL,PPI,VEREADOR,ODIR DA LUZ,45
1,CAXIAS DO SUL,PPI,VEREADOR,ROCHELE JUKOSKI,152
1,CAXIAS DO SUL,PPI,VEREADOR,SEBASTIAO ANILDO FRITSCH,22
1,CAXIAS DO SUL,PPI,VEREADOR,VINICIUS ANTONIO RODRIGUES DA TRINDADE,0
1,CAXIAS DO SUL,PA,VEREADOR,ROSMARI MARCELO DAL RI,4
1,CAXIAS DO SUL,PS,VEREADOR,ALICE CARLOS DE LIMA,1
1,CAXIAS DO SUL,PV,VEREADOR,ROSANA HENRIQUE DO NASCIMENTO VANACOR,15
1,CAXIAS DO SUL,PV,VEREADOR,JOSE ASOLINI,32
1,CAXIAS DO SUL,PEN,VEREADOR,JOSE PAPPIS,16
1,CAXIAS DO SUL,PCT,VEREADOR,JOAO MARX,9
1,CAXIAS DO SUL,PCT,VEREADOR,LUCILIA SOARES GUIMARAES,8
1,CAXIAS DO SUL,PCT,VEREADOR,PAULO MARIA RICARDI,32
1,CAXIAS DO SUL,PSF,VEREADOR,DILMA CARLOS PETER,6
1,CAXIAS DO SUL,PSF,VEREADOR,MARILCE RENATO ALEGRE RODRIGUES,10
1,CAXIAS DO SUL,PSF,VEREADOR,FLAVIA VELEDA MARTINS,7
1,CAXIAS DO SUL,PV,VEREADOR,CELIA DA SILVA,0
1,CAXIAS DO SUL,PPI,VEREADOR,GENI MARIA SCHNEIDER,9
1,CERRO LARGO,PVN,PREFEITO,ZENO SCHNEIDER,2922
1,CERRO LARGO,PV,PREFEITO,JULIO RECH OSS EMER,1617
1,CERRO LARGO,PR,PREFEITO,VALTER CARNEIRO SARMENTO,3464
1,CERRO LARGO,PVN,VEREADOR,CARMO PEREIRA DA SILVA,358
1,CERRO LARGO,PVN,VEREADOR,LEILA DA SILVA BATISTA,136
1,CERRO LARGO,PVN,VEREADOR,LENIR RODRIGO SCHENKEL,125
1,CERRO LARGO,PVN,VEREADOR,MARIA DA SILVA FIGUEIREDO,87
1,CERRO LARGO,PVN,VEREADOR,CLARA LUIZ MORAES,41
1,CERRO LARGO,PVN,VEREADOR,MARIO ROGERIO BARUFFI,329
1,CERRO LARGO,PVN,VEREADOR,NILSA MARIA CAVALHEIRO DE ANDRADE,50
1,CERRO LARGO,PVN,VEREADOR,VALDEMAR MARCIA RODRIGUES COUTINHO,388
1,CERRO LARGO,PVN,VEREADOR,PEDRO ONOFRE LEAL,513
1,CERRO LARGO,PVN,VEREADOR,PAULO OESTERREICH,395
1,CERRO LARGO,PV,VEREADOR,NELSON AMERICO ALVES ALDANA,199
1,CERRO LARGO,PV,VEREADOR,INACIO DA SILVA PORTO,189
1,CERRO LARGO,PV,VEREADOR,MARTA DE LURDES DOS SANTOS,28
1,CERRO LARGO,PV,VEREADOR,MARA RICARDO HERMES OLIVEIRA,150
1,CERRO LARGO,PV,VEREADOR,ANDRE SAUERESSIG,0
1,CERRO LARGO,PV,VEREADOR,LAURI LEMES DA SILVA,267
1,CERRO LARGO,PA,VEREADOR,ITHON KRIEGER,202
1,CERRO LARGO,PR,VEREADOR,ILDEFONSO DA ROSA RODRIGUES,198
1,CERRO LARGO,PGB,VEREADOR,ADMIR PAULO GUTH,187
1,CERRO LARGO,PG,VEREADOR,ALBERTO VOGEL,710
1,CERRO LARGO,PR,VEREADOR,ALTEVIR GRIEBELER,39
1,CERRO LARGO,PR,VEREADOR,CRISTIANE STIGGER SCHULZ,363
1,CERRO LARGO,PR,VEREADOR,EVERTON JUNG,187
1,CERRO LARGO,PR,VEREADOR,JOSE BENEDETTI,261
1,CERRO LARGO,PGB,VEREADOR,LILIANA MANOEL PEREIRA,91
1,CERRO LARGO,PR,VEREADOR,LUIS LUISA ANTIQUEIRA DO NASCIMENTO,62
1,CERRO LARGO,PR,VEREADOR,MARCOS PADILHA VENANCIO,179
1,CERRO LARGO,PR,VEREADOR,MARTA LOURDES BRESSA MISSIO,361
1,CERRO LARGO,PR,VEREADOR,MORGANA BORELLA DE CONTO,45
1,CERRO LARGO,PR,VEREADOR,NEIVO DOS SANTOS,545
1,CERRO LARGO,PR,VEREADOR,NELSON BRUNO DOS SANTOS,233
1,CERRO LARGO,PR,VEREADOR,TERESA MENDES DE OLIVEIRA,172
1,CERRO LARGO,PR,VEREADOR,VANISE BIRREIK JOCKSCH,218
1,CERRO LARGO,PR,VEREADOR,VOLOI CARLOS NUNES,107
1,CERRO LARGO,PGB,VEREADOR,RUDI MARILISE MARRONI,0
1,FAXINALZINHO,PVN,PREFEITO,LAURI LUIZ MEIRA VIEIRA,958
1,FAXINALZINHO,PAC,PREFEITO,SELSO LOURDES MARIANI WINGERT,1121
1,FAXINALZINHO,PVN,VEREADOR,MARIA ZATTA,14
1,FAXINALZINHO,PVN,VEREADOR,ANEIMAR SIQUEIRA,175
1,FAXINALZINHO,PVN,VEREADOR,LUCIA LUCAS MORAES MADRUGA,18
1,FAXINALZINHO,PVN,VEREADOR,FRANCIELI JOSE MANICA,18
1,FAXINALZINHO,PVN,VEREADOR,IDOMAR ANTONIO REICHERT,79
1,FAXINALZINHO,PVN,VEREADOR,ALBERI WAGNER GUERREIRO,141
1,FAXINALZINHO,PVN,VEREADOR,PAULO JANK,85
1,FAXINALZINHO,PVN,VEREADOR,PATRICIA LUIZ LOBO PRESTES,71
1,FAXINALZINHO,PCT,VEREADOR,LOENI ANTONIO DA SILVA LOPES,60
1,FAXINALZINHO,PCT,VEREADOR,ANDERSON LUIZ CONTERATO,100
1,FAXINALZINHO,PAC,VEREADOR,LINDAMIR AUGUSTO FERREIRA DIAS,105
1,FAXINALZINHO,PR,VEREADOR,VANDERLEI CESAR GUIMARAES,101
1,FAXINALZINHO,PEN,VEREADOR,NEUSA ANTONIO DA SILVA LIMA,34
1,FAXINALZINHO,PG,VEREADOR,LOURDES MATEUS CENCI,95
1,FAXINALZINHO,PEN,VEREADOR,ANILSO ALBERTO PEREIRA,134
1,FAXINALZINHO,MFT,VEREADOR,VOLMAR VIEIRA DA COSTA,140
1,FAXINALZINHO,PAC,VEREADOR,SERGIO RUDI LIMA,53
1,FAXINALZINHO,PGB,VEREADOR,DANIEL ALMEIDA DE SOUZA,173
1,FAXINALZINHO,PAC,VEREADOR,PEDRO PAULA SECHINI MAHLER,61
1,FAXINALZINHO,PAC,VEREADOR,JOAO ANTONIO SILVESTRI,82
1,FAXINALZINHO,PAC,VEREADOR,JANICE TAVORA OLIVEIRA ARAGAO,8
1,FAXINALZINHO,PR,VEREADOR,IVOLMIR CESAR ESCOBAR SILVEIRA,143
1,FAXINALZINHO,PG,VEREADOR,JOAO DE ARAUJO,27
1,FAXINALZINHO,PAC,VEREADOR,MARIO BULOW,5
1,FAXINALZINHO,PAC,VEREADOR,CLARICE PAULINA ROSSATO,93
1,CHAPADA,PR,PREFEITO,PAULO JOSE REIDEL,3381
1,CHAPADA,PG,PREFEITO,CARLOS VIEGAS DE MATTOS GHISELLI,3461
1,CHAPADA,PVN,VEREADOR,DARIANO SOARES,334
1,CHAPADA,PVN,VEREADOR,BENEDITO TEODORO DA SILVA,318
1,CHAPADA,PG,VEREADOR,NAIR DA SILVA TEIXEIRA,30
1,CHAPADA,PG,VEREADOR,GILSON ROQUE GEHLEN,163
1,CHAPADA,PG,VEREADOR,MIGUEL DA SILVA,130
1,CHAPADA,PG,VEREADOR,IZABEL LIBORIO DILL,51
1,CHAPADA,PVN,VEREADOR,NOELY FERNANDES LOPEZ,433
1,CHAPADA,PV,VEREADOR,ADELIO NOEMIA GARCIA,281
1,CHAPADA,PSF,VEREADOR,ABRAAO GROSS MARQUES PEREIRA,91
1,CHAPADA,PG,VEREADOR,MAICO LEOPOLDO,408
1,CHAPADA,PG,VEREADOR,CLARI DAVI KOCH TASSO,321
1,CHAPADA,PVN,VEREADOR,LOIVA VIEIRA OLIVEIRA,468
1,CHAPADA,PGB,VEREADOR,VALDECIR VOGT,335
1,CHAPADA,PGB,VEREADOR,VALTUIR DE OLIVEIRA TEIXEIRA,51
1,CHAPADA,PGB,VEREADOR,CLAIR JOSE ANTONI,164
1,CHAPADA,PGB,VEREADOR,ANTONINHO LUIS PADILHA,174
1,CHAPADA,PGB,VEREADOR,JUDITE DO AMARAL COSTA,89
1,CHAPADA,PGB,VEREADOR,DEJALMO ZILLI PINTO,230
1,CHAPADA,PR,VEREADOR,MARCOS DE SAIBA,339
1,CHAPADA,PEN,VEREADOR,LEDI MESQUITA JUSTIN,447
1,CHAPADA,PR,VEREADOR,MARIO ALBERTO DE SOUZA ROXO,187
1,CHAPADA,PR,VEREADOR,ALCINO TELES,587
1,CHAPADA,PR,VEREADOR,LUCIA ALOISIO DILKIN,26
1,CHAPADA,PR,VEREADOR,JURACI METZ,15
1,CHAPADA,PR,VEREADOR,ELIAS AUGUSTO GONCALVES PAZ,252
1,CHAPADA,PR,VEREADOR,ELOY ELIAS PEREIRA,390
1,CHAPADA,PR,VEREADOR,CLAITON CESAR PADILHA DA SILVA,300
1,AMARAL FERRADOR,PG,PREFEITO,NATANIEL ANTONIO ZAWADZKI,2418
1,AMARAL FERRADOR,PR,PREFEITO,JULIO ERCIO RIBAS KLIMICK,1727
1,AMARAL FERRADOR,PEN,VEREADOR,ANTONIO TEREZA NUNES MELLO,8
1,AMARAL FERRADOR,PEN,VEREADOR,GIORDANO MAGNUS JUSTO,64
1,AMARAL FERRADOR,PEN,VEREADOR,LEOMAR DOS SANTOS LIMA LONDERO,36
1,AMARAL FERRADOR,PR,VEREADOR,OZI ELIAS ZANCAN,174
1,AMARAL FERRADOR,PEN,VEREADOR,ALESSANDRA STEGLICH,31
1,AMARAL FERRADOR,PEN,VEREADOR,JOAO MEDEIROS DIAS,307
1,AMARAL FERRADOR,PR,VEREADOR,SILMONEI FONSECA JACKES,36
1,AMARAL FERRADOR,PEN,VEREADOR,VANESSA BRUM,23
1,AMARAL FERRADOR,PR,VEREADOR,LUCIELE TERESINHA PELLENZ SCHMITZ,23
1,AMARAL FERRADOR,PVN,VEREADOR,ADRIANA REJANE SCHNEIDER SCHULTZ,23
1,AMARAL FERRADOR,PVN,VEREADOR,ALEXANDRE FERNANDO DA LUZ,33
1,AMARAL FERRADOR,PVN,VEREADOR,CLAUDOIR HENRIQUE DOS REIS,162
1,AMARAL FERRADOR,PVN,VEREADOR,GILNEI BOCCARDI SILVEIRA RIBAS,209
1,AMARAL FERRADOR,PVN,VEREADOR,LUCIA RODRIGUES RECH,17
1,AMARAL FERRADOR,PVN,VEREADOR,MARCIO FELIPE HOLZ,274
1,AMARAL FERRADOR,PVN,VEREADOR,MARILDA ROCHA DA SILVA,127
1,AMARAL FERRADOR,PVN,VEREADOR,CARLOS ROLIM MAYDANA,305
1,AMARAL FERRADOR,PR,VEREADOR,RONIVAN ANTONIO ZILIO,323
1,AMARAL FERRADOR,PG,VEREADOR,LENARA DECONTO,298
1,AMARAL FERRADOR,PG,VEREADOR,ROSILETI LUIZ DUARTE,134
1,AMARAL FERRADOR,PG,VEREADOR,ADENIZALDO RICARDO NEVES COELHO,8
1,AMARAL FERRADOR,PGB,VEREADOR,LAERCIO GOMES SOLL,162
1,AMARAL FERRADOR,PG,VEREADOR,CLEUTO LEONICE DOS SANTOS,77
1,AMARAL FERRADOR,PG,VEREADOR,ARIMAR FATIMA DOS SANTOS LOPES,404
1,AMARAL FERRADOR,PGB,VEREADOR,JOSE CARLOS MARTINS,50
1,AMARAL FERRADOR,PV,VEREADOR,MANUELA ORLANDO MALAGGI,146
1,AMARAL FERRADOR,PV,VEREADOR,LUIS CARLOS FLOR,9
1,AMARAL FERRADOR,PG,VEREADOR,SUERRER TEREZINHA DOS SANTOS ALVES,267
1,AMARAL FERRADOR,PG,VEREADOR,PAULO GHELLERE,240
1,AMARAL FERRADOR,PST,VEREADOR,ERNI WALKER,28
1,AMARAL FERRADOR,PG,VEREADOR,ELISABETH NEDI FERREIRA DE CASTRO,18
1,CHIAPETTA,PR,PREFEITO,EDER IRENE KUHN MACHADO,1910
1,CHIAPETTA,PVN,PREFEITO,ANTONIO MANOEL MALESPINHAS ROQUE,1170
1,CHIAPETTA,PR,VEREADOR,JOEL BEATRIZ ESCHER,199
1,CHIAPETTA,PR,VEREADOR,VALTAIR VERDI,243
1,CHIAPETTA,PR,VEREADOR,LEANDRO SANDRI CANALLE,96
1,CHIAPETTA,PR,VEREADOR,CLEOMARA DOMINGOS DE SOUZA,202
1,CHIAPETTA,PR,VEREADOR,LEDA MOREIRA DE OLIVEIRA DA CONCEICAO,72
1,CHIAPETTA,PEN,VEREADOR,VALMIR WEIZENMANN DE ALMEIDA,181
1,CHIAPETTA,PG,VEREADOR,NERI MORAES DA SILVA,60
1,CHIAPETTA,PR,VEREADOR,HORIOLINA VILODRE DE SOUZA,43
1,CHIAPETTA,PEN,VEREADOR,ELIDIANE PEDROSO DE LIMA,109
1,CHIAPETTA,PR,VEREADOR,ENIO FERNANDES DOS REIS,220
1,CHIAPETTA,PR,VEREADOR,GILNEI SERRATA RODRIGUES,85
1,CHIAPETTA,PR,VEREADOR,LEONISE TERESINHA ANTUNES COSTA,76
1,CHIAPETTA,PR,VEREADOR,LUANA CRISTINA BORGES DE BORGES,159
1,CHIAPETTA,PR,VEREADOR,ALDAIR HENRIQUE FERNANDES INDA,193
1,CHIAPETTA,PST,VEREADOR,VALDIR FERREIRA PEIXOTO,42
1,CHIAPETTA,PST,VEREADOR,MARLENE MARIA PASQUALINI GARCIA PEREIRA,187
1,CHIAPETTA,PVN,VEREADOR,GABRIEL CARLOS PANOSSO,229
1,CHIAPETTA,PV,VEREADOR,JANAVIO DUARTE MENEZES,136
1,CHIAPETTA,PV,VEREADOR,CELIA SADI FLORES BROCHIER,203
1,CHIAPETTA,PVN,VEREADOR,MILENE CERESOLI SALDANHA,150
1,CHIAPETTA,PVN,VEREADOR,JORGE LUCIA RIOS DE SOUZA ROSA,61
1,CHIAPETTA,PST,VEREADOR,VILARIO MARIA BENITES MARTINS,88
1,CHIAPETTA,PVN,VEREADOR,MARIA APARECIDA LAMARQUE PAVAO,16
1,VILA FLORES,MFT,PREFEITO,VILMOR HENRIQUE BUENO PINTO,1452
1,VILA FLORES,PVN,PREFEITO,MARIA DA SILVA BARBOSA,1389
1,VILA FLORES,PG,VEREADOR,ELCIO KLEIN,95
1,VILA FLORES,PG,VEREADOR,ANTONIO FARIA DE OLIVEIRA,101
1,VILA FLORES,PG,VEREADOR,GRACIANE PEREIRA VARGAS,41
1,VILA FLORES,MFT,VEREADOR,CLEUSA CRISLAINE SCHU DE SOUZA,229
1,VILA FLORES,MFT,VEREADOR,ANDERSON BRITTES,103
1,VILA FLORES,PAC,VEREADOR,CLAUDETE RIBEIRO MARTINS,48
1,VILA FLORES,MFT,VEREADOR,NAURA JORGE BRANDT,81
1,VILA FLORES,MFT,VEREADOR,JULCIMAR RUPPENTHAL,155
1,VILA FLORES,PGB,VEREADOR,JOAO ENEIDA DA SILVA MACHADO,85
1,VILA FLORES,PR,VEREADOR,ISIDORO TERESINHA DOS SANTOS HILGERT,106
1,VILA FLORES,PPP,VEREADOR,VLADISNEI SUSAN DA SILVA RITTA,27
1,VILA FLORES,PG,VEREADOR,JOEL GONCALVES,128
1,VILA FLORES,PAC,VEREADOR,ANA SIEROTE ANDERSON,59
1,VILA FLORES,PST,VEREADOR,DOUGLAS DE OLIVEIRA AMARAL,106
1,VILA FLORES,PST,VEREADOR,MARLON JOSE SCHMIDT,52
1,VILA FLORES,PEN,VEREADOR,JOVANI GILBERTO GHISLENI,74
1,VILA FLORES,PVN,VEREADOR,ADRIANA DOS SANTOS FLORES,101
1,VILA FLORES,PVN,VEREADOR,ELENICE JOAO CECCHIM,182
1,VILA FLORES,PVN,VEREADOR,NILVO LUCIA NUNES SOARES,114
1,VILA FLORES,PVN,VEREADOR,EDSON TRENNEPOHL,153
1,VILA FLORES,PVN,VEREADOR,FABIANO MOTA VARGAS,78
1,VILA FLORES,PVN,VEREADOR,CARLOS LUIZ CODEN,136
1,VILA FLORES,PVN,VEREADOR,VALDEMIR VALTAIR OLIZ DE MORAES,62
1,VILA FLORES,PVN,VEREADOR,DELASIR DE QUADROS COITINHO,110
1,VILA FLORES,PVN,VEREADOR,THOMAS RODRIGUES ARALDI,90
1,VILA FLORES,PVN,VEREADOR,RUDIMAR DA CONCEICAO AZAMBUJA,77
1,VILA FLORES,PVN,VEREADOR,AGENOR FEIER,161
1,VILA FLORES,PVN,VEREADOR,FERNANDA DE OLIVEIRA,11
1,VILA FLORES,PVN,VEREADOR,SOLANGE MUELLER,11
1,CIRIACO,PVN,PREFEITO,ARLINDO DOS SANTOS JORGE,2011
1,CIRIACO,PGB,PREFEITO,NERI RODRIGUES,1656
1,CIRIACO,PVN,VEREADOR,EVA PINTO,37
1,CIRIACO,PV,VEREADOR,MATEUS PALUDO,246
1,CIRIACO,PVN,VEREADOR,JOLDERIO TORREZ,194
